21927	0	p0	-4.5452303981564359	3.2277451806984336	5	81.192222595214844	5	452.85708618164062	
21927	0	p1	0.64899457598883192	0.0094112172622662499	5	81.192222595214844	5	452.85708618164062	
21927	0	p2	3.1238839698638734e-05	5.857407666766639e-06	5	81.192222595214844	5	452.85708618164062	
21927	1	p0	-19.255203907223869	4.4168909941809051	5	215.88827514648438	19.764060974121094	2286.521240234375	
21927	1	p1	1.7283735497390165	0.015880670001948191	5	215.88827514648438	19.764060974121094	2286.521240234375	
21927	1	p2	-2.3899241542176196e-05	9.403364605072184e-06	5	215.88827514648438	19.764060974121094	2286.521240234375	
21927	2	p0	-18.323968357116598	4.7213922561458972	5	459.42657470703125	32.013778686523438	2286.521240234375	
21927	2	p1	1.7755339187945696	0.017985306035238676	5	459.42657470703125	32.013778686523438	2286.521240234375	
21927	2	p2	4.1906137315988687e-05	1.1055365810825523e-05	5	459.42657470703125	32.013778686523438	2286.521240234375	
21927	3	p0	24.662722535715293	3.7727766234707873	5	173.03775024414062	19.764060974121094	1196.1158447265625	
21927	3	p1	1.4206772220976647	0.013288680223642657	5	173.03775024414062	19.764060974121094	1196.1158447265625	
21927	3	p2	0.00011057809149976527	1.2146165370492064e-05	5	173.03775024414062	19.764060974121094	1196.1158447265625	
21927	4	p0	0	1.4142135623730951	5	101.50840759277344	5	452.85708618164062	
21927	4	p1	20	1.4142135623730951	5	101.50840759277344	5	452.85708618164062	
21927	4	p2	-9.9999999999999995e-07	1.4142135623730951	5	101.50840759277344	5	452.85708618164062	
21927	5	p0	0	1.4142135623730951	5	101.50840759277344	5	391.34353637695312	
21927	5	p1	20	1.4142135623730951	5	101.50840759277344	5	391.34353637695312	
21927	5	p2	-9.9999999999999995e-07	1.4142135623730951	5	101.50840759277344	5	391.34353637695312	
21927	6	p0	0	1.4142135623730951	5	116.69175720214844	5	520.887451171875	
21927	6	p1	20	1.4142135623730951	5	116.69175720214844	5	520.887451171875	
21927	6	p2	-9.9999999999999995e-07	1.4142135623730951	5	116.69175720214844	5	520.887451171875	
21927	7	p0	0	1.4142135623730951	5	116.69175720214844	5	586.997802734375	
21927	7	p1	20	1.4142135623730951	5	116.69175720214844	5	586.997802734375	
21927	7	p2	-9.9999999999999995e-07	1.4142135623730951	5	116.69175720214844	5	586.997802734375	
21927	8	PDp1	4.0623886722602567	0.023052339242100928	5	452.85708618164062	3.9891258883071553e-37	5	
21927	8	PDp2	-0.0036395261214372532	0.0001631546861068367	5	452.85708618164062	3.9891258883071553e-37	5	
21927	8	PDratio	5.2984879131505833	0.042608226033140184	5	452.85708618164062	3.9891258883071553e-37	5	
21927	9	PDp3	1.166875269298373e-06	1.799276907465952e-07	19.764060974121094	2286.521240234375	0	5	
21927	10	Chisq/nvars	592.41134451588232	28	323	3
