21086	21274	0	405	p0	68.3602094774	12.0672692607	11.0068889247
21274	21291	0	405	p0	132.638918508	48.095051059	179.347613115
21291	21679	0	405	p0	128.34256398	28.5626607557	27.9521188285
21679	21704	0	405	p0	110.164657542	26.9615438838	21.9055100085
21704	21914	0	405	p0	132.370371429	42.9953146397	34.4005132123
21914	22215	0	405	p0	130.962557379	41.0683415917	59.3390161078
22215	22294	0	405	p0	121.325273969	51.186464943	53.2324390302
22294	22437	0	405	p0	119.539717031	52.1629402259	66.9651116066
22437	22767	0	405	p0	106.53651176	38.8520657868	35.3034159096
21086	21274	1	405	p0	44.5832583927	5.96508444327	8.3659789522
21274	21291	1	405	p0	36.1754233085	8.22009543575	68.158902997
21291	21679	1	405	p0	45.4084988524	8.24875675127	11.0251130388
21679	21704	1	405	p0	33.7122194861	6.81025155975	6.0662196159
21704	21914	1	405	p0	32.4380793607	9.01176952882	10.5343937841
21914	22215	1	405	p0	35.6109822588	8.09896454972	9.99928157541
22215	22294	1	405	p0	32.8744262319	10.1443853139	10.2373020138
22294	22437	1	405	p0	29.5755740566	8.78969234271	8.68813950453
22437	22767	1	405	p0	30.9292677785	9.00876038637	14.1043649535
21086	21274	2	405	p0	27.7783910015	2.91734506856	3.22042878863
21274	21291	2	405	p0	33.7485380555	4.40921876388	60.2859502034
21291	21679	2	405	p0	32.8721938397	4.76519503529	5.98875693665
21679	21704	2	405	p0	25.3399002913	3.78649846873	3.95868553704
21704	21914	2	405	p0	28.989968618	4.97317499442	6.58135820512
21914	22215	2	405	p0	22.8949799603	4.41579113051	6.13936022967
22215	22294	2	405	p0	16.7326757564	5.2609445963	5.723511505
22294	22437	2	405	p0	18.9359701548	4.27426565477	5.27074797842
22437	22767	2	405	p0	19.4188349422	4.49526889729	4.30869774929
21086	21274	3	405	p0	-1.22982666355	2.60593645755	2.59306003299
21274	21291	3	405	p0	17.0860743464	10.8901656267	58.7393555857
21291	21679	3	405	p0	22.1109625899	9.18843180199	10.0841891168
21679	21704	3	405	p0	8.66094884199	7.18744795107	6.48653509608
21704	21914	3	405	p0	6.11750215601	10.4363446054	11.2420636723
21914	22215	3	405	p0	11.3013761242	9.96628661558	14.3527706322
22215	22294	3	405	p0	2.29391861013	12.4248276277	14.6419494857
22294	22437	3	405	p0	2.58069742674	9.76422829982	12.90374778
22437	22767	3	405	p0	2.03165237811	10.1809482239	15.9019192528
21086	21274	4	405	p0	47.856368648	8.63001107596	7.55701129155
21274	21291	4	405	p0	121.95854104	43.0893057093	155.086099095
21291	21679	4	405	p0	112.910112126	23.6139519502	24.2884994804
21679	21704	4	405	p0	89.7820433158	21.4837431646	23.6667332429
21704	21914	4	405	p0	99.8630699023	33.6001250204	55.7546088551
21914	22215	4	405	p0	96.0064020655	30.4864409874	33.2027235668
22215	22294	4	405	p0	103.153465652	40.3367747327	52.7864910141
22294	22437	4	405	p0	97.3562319174	37.4510274167	27.797461738
22437	22767	4	405	p0	91.2894853853	35.4610608151	37.217844083
21086	21274	5	405	p0	61.17300315	12.0443095774	12.1905942317
21274	21291	5	405	p0	128.183308113	41.0843753039	178.430108386
21291	21679	5	405	p0	125.834997178	23.5054531726	25.4593091618
21679	21704	5	405	p0	101.437998501	19.6107161003	20.1939317961
21704	21914	5	405	p0	113.674462362	31.3773936501	48.8147681941
21914	22215	5	405	p0	119.465994634	27.8884352604	28.9461367828
22215	22294	5	405	p0	109.600062183	37.0565358728	41.9928177505
22294	22437	5	405	p0	105.770740058	34.5410231759	25.4526068525
22437	22767	5	405	p0	102.602220144	31.5172805908	32.2637243368
21086	21274	6	405	p0	46.5661547566	6.96173822096	5.82150261264
21274	21291	6	405	p0	104.524078348	31.8748729992	152.155710994
21291	21679	6	405	p0	99.0869358255	19.9431517867	23.6306984478
21679	21704	6	405	p0	81.0133803528	18.8100819	23.1519917907
21704	21914	6	405	p0	88.4643125591	28.7301796358	45.7329192222
21914	22215	6	405	p0	80.7934637113	26.1384271762	35.9768449475
22215	22294	6	405	p0	78.2141053948	34.8603252324	31.0085843529
22294	22437	6	405	p0	41.9374023872	15.3738641781	17.4697478629
22437	22767	6	405	p0	73.4484404424	27.8949855706	40.9828442869
21086	21274	7	405	p0	132.975279287	17.9825946266	20.3611054042
21274	21291	7	405	p0	133.801533994	41.6289644234	197.06426678
21291	21679	7	405	p0	131.366636956	26.7401827444	34.1928760801
21679	21704	7	405	p0	101.146206348	21.9871073856	20.8060671214
21704	21914	7	405	p0	102.103042558	33.1279638717	47.3183931952
21914	22215	7	405	p0	115.675692237	30.2703030815	41.4978003345
22215	22294	7	405	p0	103.700722833	38.5802223859	26.6251542901
22294	22437	7	405	p0	104.161307971	36.7257208168	48.6135436596
22437	22767	7	405	p0	108.730416833	36.5242914444	26.1322976189
21086	21274	0	405	p1	11.1570594407	0.96312337117	0.963142667556
21274	21291	0	405	p1	19.7386811142	4.68434209654	4.89722152364
21291	21679	0	405	p1	13.580384622	2.65048147636	2.60207116289
21679	21704	0	405	p1	13.4696916333	2.47532593602	1.9099508341
21704	21914	0	405	p1	18.9426574855	5.92170338269	4.40505783692
21914	22215	0	405	p1	19.2015062872	5.46967594483	7.18140460098
22215	22294	0	405	p1	19.7921343459	6.97003881651	6.83627782516
22294	22437	0	405	p1	19.0336275896	6.61297047412	9.27306184687
22437	22767	0	405	p1	20.5289134276	4.85233790389	3.8266184423
21086	21274	1	405	p1	6.32499270054	0.38925861858	0.52910886956
21274	21291	1	405	p1	11.5617038597	0.459072974564	0.86947075061
21291	21679	1	405	p1	7.85369612965	0.414057861103	0.785885054227
21679	21704	1	405	p1	7.67593452209	0.314927125394	0.256307280684
21704	21914	1	405	p1	12.7367142119	0.622339297067	0.60425315431
21914	22215	1	405	p1	12.2278613765	0.547465451806	0.624294283315
22215	22294	1	405	p1	12.2945926226	0.682356863208	0.727096344682
22294	22437	1	405	p1	12.3310990915	0.594889408029	0.803343814212
22437	22767	1	405	p1	12.4405323226	0.613965277138	0.849313214046
21086	21274	2	405	p1	6.82404036987	0.0906096040659	0.0886543405937
21274	21291	2	405	p1	12.2835792661	0.145935604104	0.258533223368
21291	21679	2	405	p1	8.07674482668	0.129523379184	0.691324532274
21679	21704	2	405	p1	7.52803663583	0.0938568146082	0.108711438366
21704	21914	2	405	p1	12.2331635194	0.1904084525	0.196591844545
21914	22215	2	405	p1	11.8123419179	0.163320946112	0.251077524282
22215	22294	2	405	p1	11.8078493022	0.190802755404	0.199059602158
22294	22437	2	405	p1	11.5931994311	0.150739233836	0.169680234046
22437	22767	2	405	p1	11.4194549647	0.164869793611	0.244081165258
21086	21274	3	405	p1	5.07496385194	0.10277246081	0.0921012108779
21274	21291	3	405	p1	12.5922286171	0.717360524019	0.70376613895
21291	21679	3	405	p1	7.92468419111	0.522774213982	0.886892748284
21679	21704	3	405	p1	7.68539480824	0.36633336735	0.317941683309
21704	21914	3	405	p1	12.7570304407	0.833895143959	0.731516780203
21914	22215	3	405	p1	12.9076879368	0.784666868922	0.981640199597
22215	22294	3	405	p1	12.822111661	0.970691744376	1.05306882203
22294	22437	3	405	p1	12.2760890034	0.720548854319	0.924613971659
22437	22767	3	405	p1	12.1453291158	0.770951783501	1.12282284922
21086	21274	4	405	p1	8.26554174693	0.677818043583	0.592594438979
21274	21291	4	405	p1	21.1455918107	3.74646620821	3.98460725148
21291	21679	4	405	p1	14.3476862696	1.9005799987	2.1310826277
21679	21704	4	405	p1	14.908011207	1.68353697855	1.79416787849
21704	21914	4	405	p1	22.5413834951	3.96847596665	5.2134505811
21914	22215	4	405	p1	22.4363439173	3.53527152368	3.59128633707
22215	22294	4	405	p1	22.8430871663	4.73732308798	6.2187482795
22294	22437	4	405	p1	22.7263192045	4.26590384553	3.72563026273
22437	22767	4	405	p1	23.2202052131	4.17607196932	3.45587089816
21086	21274	5	405	p1	11.3283615689	0.944186213324	0.972320483401
21274	21291	5	405	p1	20.2754952732	3.52446894456	5.18038896107
21291	21679	5	405	p1	13.3807909334	2.01619215085	2.42890419492
21679	21704	5	405	p1	14.0708163499	1.52059593531	1.59171597418
21704	21914	5	405	p1	21.3764059279	3.67113046929	5.30882697144
21914	22215	5	405	p1	20.882048504	3.23262240258	2.97893161128
22215	22294	5	405	p1	21.2890199186	4.30715904369	5.06242530772
22294	22437	5	405	p1	22.0092108789	3.90452369871	3.35566545251
22437	22767	5	405	p1	21.2504675812	3.71462353544	3.70496625488
21086	21274	6	405	p1	8.28874183552	0.476014893517	0.502335454963
21274	21291	6	405	p1	23.539383144	2.53684769735	3.41866688938
21291	21679	6	405	p1	15.677715253	1.35831246329	1.8915862561
21679	21704	6	405	p1	16.2903345785	1.27463209369	1.67008123873
21704	21914	6	405	p1	25.6885094173	2.96633047178	4.34007486328
21914	22215	6	405	p1	25.0615096781	2.67408712589	3.33174986497
22215	22294	6	405	p1	25.4102342984	3.56666488358	3.14742648627
22294	22437	6	405	p1	22.0566551639	1.14634115494	1.28069173459
22437	22767	6	405	p1	25.4964203032	2.76813620745	3.71962812367
21086	21274	7	405	p1	18.8993452794	1.28316589222	1.49032051798
21274	21291	7	405	p1	26.6200908886	3.35252640105	5.16804552711
