22768	0	405	-nan	0	
22768	1	405	-nan	0	
22768	2	405	-nan	0	
22768	3	405	-nan	0	
22768	4	405	-nan	0	
22768	5	405	-nan	0	
22768	6	405	-nan	0	
22768	7	405	-nan	0	
22768	0	405	-nan	0	
22768	1	405	-nan	0	
22768	2	405	-nan	0	
22768	3	405	-nan	0	
22768	4	405	-nan	0	
22768	5	405	-nan	0	
22768	6	405	-nan	0	
22768	7	405	-nan	0	
22768	0	405	-nan	0	
22768	1	405	-nan	0	
22768	2	405	-nan	0	
22768	3	405	-nan	0	
22768	4	405	-nan	0	
22768	5	405	-nan	0	
22768	6	405	-nan	0	
22768	7	405	-nan	0	
