22768	0	405 nm	11.361446380615234	
22768	0	465 nm	1.456537127494812	
22768	1	405 nm	8.5898408889770508	
22768	1	465 nm	1.456537127494812	
22768	2	405 nm	6.198333740234375	
22768	2	465 nm	1.456537127494812	
22768	3	405 nm	4.9541630744934082	
22768	3	465 nm	1.456537127494812	
22768	4	405 nm	15.261028289794922	
22768	4	465 nm	2.7773325443267822	
22768	5	405 nm	13.79266357421875	
22768	5	465 nm	3.0361573696136475	
22768	6	405 nm	17.178291320800781	
22768	6	465 nm	3.6477024555206299	
22768	7	405 nm	17.178291320800781	
22768	7	465 nm	3.0361573696136475	
22768	0	405 nm	11.361446380615234	
22768	0	465 nm	1.456537127494812	
22768	1	405 nm	8.5898408889770508	
22768	1	465 nm	1.456537127494812	
22768	2	405 nm	6.198333740234375	
22768	2	465 nm	1.456537127494812	
22768	3	405 nm	4.9541630744934082	
22768	3	465 nm	1.456537127494812	
22768	4	405 nm	15.261028289794922	
22768	4	465 nm	2.7773325443267822	
22768	5	405 nm	13.79266357421875	
22768	5	465 nm	3.0361573696136475	
22768	6	405 nm	17.178291320800781	
22768	6	465 nm	3.6477024555206299	
22768	7	405 nm	17.178291320800781	
22768	7	465 nm	3.0361573696136475	
22768	0	405 nm	11.361446380615234	
22768	0	465 nm	1.456537127494812	
22768	1	405 nm	8.5898408889770508	
22768	1	465 nm	1.456537127494812	
22768	2	405 nm	6.198333740234375	
22768	2	465 nm	1.456537127494812	
22768	3	405 nm	4.9541630744934082	
22768	3	465 nm	1.456537127494812	
22768	4	405 nm	15.261028289794922	
22768	4	465 nm	2.7773325443267822	
22768	5	405 nm	13.79266357421875	
22768	5	465 nm	3.0361573696136475	
22768	6	405 nm	17.178291320800781	
22768	6	465 nm	3.6477024555206299	
22768	7	405 nm	17.178291320800781	
22768	7	465 nm	3.0361573696136475	
