5	6.52962e-06	10	4.76109e-07
15	2.45978e-05	10	1.56485e-06
25	0.000173506	10	3.34736e-06
35	0.000811057	10	7.17012e-06
45	0.00274454	10	1.24253e-05
55	0.00699696	10	1.85511e-05
65	0.0141021	10	2.49764e-05
75	0.0221924	10	2.99267e-05
85	0.0291938	10	3.35084e-05
95	0.0348721	10	3.59317e-05
105	0.0393032	10	3.75069e-05
115	0.0428531	10	3.85961e-05
125	0.0460363	10	3.96249e-05
135	0.0486932	10	4.01775e-05
145	0.0508382	10	4.07491e-05
155	0.0527134	10	4.12974e-05
165	0.0545144	10	4.16942e-05
175	0.0557464	10	4.21713e-05
185	0.0568951	10	4.24914e-05
195	0.0579072	10	4.26802e-05
205	0.0587088	10	4.28733e-05
215	0.0594407	10	4.30604e-05
225	0.0598082	10	4.3167e-05
235	0.0601033	10	4.32561e-05
245	0.0602883	10	4.32662e-05
255	0.0603278	10	4.32771e-05
265	0.0603604	10	4.31929e-05
275	0.0600168	10	4.30699e-05
285	0.0597384	10	4.29219e-05
295	0.0593078	10	4.28002e-05
305	0.0588661	10	4.25366e-05
315	0.0582897	10	4.23549e-05
325	0.0576033	10	4.20559e-05
335	0.0568594	10	4.18357e-05
345	0.0559914	10	4.15747e-05
355	0.0549932	10	4.11148e-05
365	0.0540133	10	4.07343e-05
375	0.0529278	10	4.03482e-05
385	0.0518768	10	3.99385e-05
395	0.0506268	10	3.94467e-05
405	0.0494245	10	3.8912e-05
415	0.0482427	10	3.85858e-05
425	0.0466826	10	3.79113e-05
435	0.0453085	10	3.73275e-05
445	0.0439342	10	3.68075e-05
455	0.0423604	10	3.6128e-05
465	0.0406887	10	3.54021e-05
475	0.0392969	10	3.47687e-05
485	0.0376635	10	3.41387e-05
495	0.036024	10	3.34773e-05
505	0.0343214	10	3.26527e-05
515	0.0327563	10	3.1885e-05
525	0.0310896	10	3.11729e-05
535	0.0294671	10	3.04321e-05
545	0.0276878	10	2.95855e-05
555	0.0260902	10	2.87608e-05
565	0.0242774	10	2.78994e-05
575	0.0227109	10	2.71882e-05
585	0.021154	10	2.62157e-05
595	0.0194571	10	2.53477e-05
605	0.0179727	10	2.46684e-05
615	0.0164204	10	2.37732e-05
625	0.014913	10	2.27427e-05
635	0.0134119	10	2.21141e-05
645	0.0121042	10	2.11435e-05
655	0.0108056	10	2.02985e-05
665	0.00954223	10	1.93755e-05
675	0.00835751	10	1.84659e-05
685	0.00724866	10	1.76104e-05
695	0.0061754	10	1.68672e-05
705	0.00522195	10	1.59439e-05
715	0.00436659	10	1.52016e-05
725	0.00358478	10	1.45008e-05
735	0.00292958	10	1.37512e-05
745	0.00236345	10	1.308e-05
755	0.00184363	10	1.25594e-05
765	0.00141414	10	1.23361e-05
775	0.00106985	10	1.12309e-05
785	0.000792524	10	1.10974e-05
795	0.000576005	10	1.09552e-05
805	0.000427425	10	1.04208e-05
815	0.000314597	10	1.01342e-05
825	0.000182803	10	1.03225e-05
835	0.000168811	10	1.01194e-05
845	8.02309e-05	10	1.29682e-05
855	4.74507e-05	10	1.37596e-05
865	0	10	0
875	2.08834e-05	10	1.28527e-05
885	4.6151e-05	10	8.49513e-06
895	0	10	0
905	1.24192e-05	10	7.02014e-06
915	1.96106e-05	10	2.00985e-05
925	3.67695e-05	10	8.72924e-06
935	1.04607e-05	10	5.83146e-06
945	8.09291e-06	10	1.58954e-05
955	1.92595e-05	10	6.30905e-06
965	4.12361e-05	10	7.51933e-06
975	1.83203e-05	10	5.47145e-06
985	0	10	0
995	7.41874e-06	10	6.54938e-06
1005	5.02971e-07	10	8.75156e-06
1015	7.69539e-06	10	5.3806e-06
1025	2.72626e-05	10	8.0648e-06
1035	1.00721e-05	10	5.99414e-06
1045	7.26828e-07	10	5.12733e-06
1055	4.15108e-05	10	8.22238e-06
1065	1.66022e-05	10	5.18481e-06
1075	0	10	0
1085	8.63119e-06	10	6.1839e-06
1095	7.13504e-06	10	1.28694e-05
1105	7.87954e-06	10	4.8215e-06
1115	1.01323e-05	10	4.65156e-06
1125	2.72747e-05	10	4.92628e-06
1135	1.8106e-05	10	7.51167e-06
1145	2.49497e-05	10	1.09189e-05
1155	9.91646e-06	10	1.11917e-05
1165	0	10	0
1175	8.20634e-06	10	4.50183e-06
1185	1.11769e-05	10	4.84861e-06
1195	3.10974e-05	10	7.45949e-06
1205	7.11212e-06	10	4.11285e-06
1215	0	10	0
1225	2.08546e-05	10	7.8275e-06
1235	0	10	0
1245	2.54906e-05	10	7.13164e-06
1255	9.21767e-06	10	7.54364e-06
1265	7.81908e-06	10	4.35785e-06
1275	1.12832e-05	10	5.87394e-06
1285	0	10	0
1295	1.90889e-05	10	9.85465e-06
1305	0	10	0
1315	8.23097e-06	10	1.43963e-05
1325	6.68697e-06	10	7.72629e-06
1335	1.86141e-05	10	3.55118e-06
1345	9.69942e-06	10	3.96257e-06
1355	1.89789e-05	10	6.00134e-06
1365	1.8591e-07	10	9.84167e-06
1375	2.08507e-05	10	5.90561e-06
1385	1.55163e-05	10	7.13664e-06
1395	6.05269e-06	10	3.62329e-06
1405	1.01524e-05	10	5.62524e-06
1415	7.23589e-06	10	4.23303e-06
1425	2.86462e-05	10	7.58521e-06
1435	3.45592e-06	10	6.90144e-06
1445	3.14189e-06	10	7.14373e-06
1455	1.9452e-05	10	6.01637e-06
1465	9.14038e-06	10	6.16567e-06
1475	0	10	0
1485	9.23635e-06	10	4.05122e-06
1495	1.33874e-05	10	6.83821e-06
