5	0	10	0
15	0	10	0
25	0	10	0
35	5.07951e-06	10	1.65624e-07
45	7.74764e-06	10	1.59282e-07
55	0.000220361	10	8.74544e-07
65	0.00126328	10	2.05908e-06
75	0.00217126	10	2.66175e-06
85	0.00268706	10	2.96107e-06
95	0.00304163	10	3.14988e-06
105	0.00333188	10	3.29672e-06
115	0.00357311	10	3.41313e-06
125	0.00378445	10	3.51311e-06
135	0.00398002	10	3.60262e-06
145	0.00414529	10	3.67714e-06
155	0.00428437	10	3.73833e-06
165	0.00441568	10	3.7947e-06
175	0.00453316	10	3.84495e-06
185	0.00464054	10	3.88986e-06
195	0.0047216	10	3.92437e-06
205	0.00478729	10	3.95146e-06
215	0.00482759	10	3.96828e-06
225	0.00487365	10	3.98711e-06
235	0.00490614	10	4.00023e-06
245	0.00492326	10	4.0074e-06
255	0.00492487	10	4.00806e-06
265	0.00491888	10	4.00531e-06
275	0.00489562	10	3.99546e-06
285	0.00487727	10	3.98793e-06
295	0.00483553	10	3.97046e-06
305	0.00478613	10	3.95116e-06
315	0.00474067	10	3.93223e-06
325	0.00467929	10	3.90666e-06
335	0.00461518	10	3.87974e-06
345	0.00452861	10	3.84341e-06
355	0.00444834	10	3.80897e-06
365	0.00434901	10	3.76675e-06
375	0.00425773	10	3.72609e-06
385	0.00415809	10	3.68205e-06
395	0.00405654	10	3.6374e-06
405	0.00394855	10	3.58862e-06
415	0.00383722	10	3.53716e-06
425	0.00371814	10	3.4817e-06
435	0.00359619	10	3.42433e-06
445	0.00348497	10	3.37088e-06
455	0.00335253	10	3.30654e-06
465	0.00322424	10	3.24294e-06
475	0.00310215	10	3.18047e-06
485	0.00296878	10	3.11182e-06
495	0.00283625	10	3.0413e-06
505	0.00269969	10	2.96698e-06
515	0.00256638	10	2.89378e-06
525	0.00243693	10	2.81904e-06
535	0.00229264	10	2.73515e-06
545	0.00216879	10	2.65936e-06
555	0.0020308	10	2.57353e-06
565	0.00190168	10	2.49038e-06
575	0.0017744	10	2.40563e-06
585	0.00163826	10	2.31133e-06
595	0.00151367	10	2.22217e-06
605	0.00139359	10	2.13189e-06
615	0.00127533	10	2.0389e-06
625	0.00115739	10	1.94246e-06
635	0.00104595	10	1.84693e-06
645	0.000937643	10	1.74831e-06
655	0.000834897	10	1.65062e-06
665	0.000736456	10	1.54951e-06
675	0.000643139	10	1.44802e-06
685	0.000557188	10	1.34805e-06
695	0.000478227	10	1.24869e-06
705	0.000405282	10	1.14982e-06
715	0.000340498	10	1.05386e-06
725	0.000280335	10	9.56584e-07
735	0.000227766	10	8.62059e-07
745	0.00018196	10	7.69853e-07
755	0.000142741	10	6.82427e-07
765	0.000110613	10	6.00845e-07
775	8.23813e-05	10	5.18161e-07
785	6.06044e-05	10	4.44367e-07
795	4.45048e-05	10	3.80504e-07
