22767	0	405	-nan	0	
22767	1	405	-nan	0	
22767	2	405	-nan	0	
22767	3	405	-nan	0	
22767	4	405	-nan	0	
22767	5	405	-nan	0	
22767	6	405	-nan	0	
22767	7	405	-nan	0	
22767	0	405	-nan	0	
22767	1	405	-nan	0	
22767	2	405	-nan	0	
22767	3	405	-nan	0	
22767	4	405	-nan	0	
22767	5	405	-nan	0	
22767	6	405	-nan	0	
22767	7	405	-nan	0	
22767	0	405	-nan	0	
22767	1	405	-nan	0	
22767	2	405	-nan	0	
22767	3	405	-nan	0	
22767	4	405	-nan	0	
22767	5	405	-nan	0	
22767	6	405	-nan	0	
22767	7	405	-nan	0	
