13538	0	p0	0	0
13683	0	p0	0	0
13739	0	p0	0	0
13790	0	p0	0	0
13879	0	p0	0	0
14077	0	p0	0	0
14104	0	p0	0	0
14127	0	p0	0	0
14264	0	p0	0	0
14356	0	p0	0	0
14383	0	p0	0	0
14513	0	p0	0	0
14535	0	p0	0	0
14688	0	p0	0	0
14888	0	p0	0	0
15084	0	p0	0	0
15172	0	p0	0	0
15448	0	p0	0	0
15645	0	p0	0	0
15667	0	p0	0	0
15916	0	p0	0	0
15943	0	p0	0	0
15991	0	p0	0	0
16097	0	p0	0	0
16240	0	p0	0	0
16581	0	p0	0	0
16983	0	p0	0	0
17125	0	p0	0	0
17223	0	p0	0	0
17274	0	p0	0	0
17359	0	p0	0	0
17388	0	p0	0	0
17517	0	p0	0	0
17561	0	p0	0	0
17735	0	p0	0	0
17871	0	p0	0	0
17942	0	p0	0	0
17948	0	p0	0	0
18020	0	p0	0	0
18081	0	p0	0	0
18102	0	p0	0	0
18119	0	p0	0	0
18357	0	p0	0	0
18390	0	p0	0	0
18432	0	p0	0	0
18617	0	p0	0	0
18658	0	p0	0	0
18712	0	p0	0	0
18801	0	p0	0	0
19023	0	p0	0	0
19050	0	p0	0	0
19076	0	p0	0	0
19203	0	p0	0	0
19347	0	p0	0	0
19380	0	p0	0	0
19505	0	p0	0	0
19589	0	p0	0	0
19643	0	p0	0	0
19823	0	p0	0	0
19873	0	p0	0	0
19961	0	p0	0	0
20121	0	p0	0	0
20216	0	p0	0	0
20515	0	p0	0	0
20782	0	p0	0	0
20818	0	p0	0	0
20901	0	p0	8.35039595908	1.12890089692
20975	0	p0	6.35633834149	3.649936077
21087	0	p0	4.52988751141	5.68900170978
21274	0	p0	1.74882061523	4.12622849111
21679	0	p0	1.4867953979	2.64718788965
21890	0	p0	0.82996646955	2.82673325651
21966	0	p0	1.38108839357	1.70629476496
22023	0	p0	1.63913271686	2.66725825002
22294	0	p0	-0.372835976549	2.76238935396
22511	0	p0	0.674658025321	3.17107566972
22767	0	p0	-1.22135615409	2.3952392562
22961	0	p0	0	0
22994	0	p0	-1.86972640054	2.2609232877
23059	0	p0	-2.92489015837	2.45948180318
13538	0	p1	0	0
13683	0	p1	0	0
13739	0	p1	0	0
13790	0	p1	0	0
13879	0	p1	0	0
14077	0	p1	0	0
14104	0	p1	0	0
14127	0	p1	0	0
14264	0	p1	0	0
14356	0	p1	0	0
14383	0	p1	0	0
14513	0	p1	0	0
14535	0	p1	0	0
14688	0	p1	0	0
14888	0	p1	0	0
15084	0	p1	0	0
15172	0	p1	0	0
15448	0	p1	0	0
15645	0	p1	0	0
15667	0	p1	0	0
15916	0	p1	0	0
15943	0	p1	0	0
15991	0	p1	0	0
16097	0	p1	0	0
16240	0	p1	0	0
16581	0	p1	0	0
16983	0	p1	0	0
17125	0	p1	0	0
17223	0	p1	0	0
17274	0	p1	0	0
17359	0	p1	0	0
17388	0	p1	0	0
17517	0	p1	0	0
17561	0	p1	0	0
17735	0	p1	0	0
17871	0	p1	0	0
17942	0	p1	0	0
17948	0	p1	0	0
18020	0	p1	0	0
18081	0	p1	0	0
18102	0	p1	0	0
18119	0	p1	0	0
18357	0	p1	0	0
18390	0	p1	0	0
18432	0	p1	0	0
18617	0	p1	0	0
18658	0	p1	0	0
18712	0	p1	0	0
18801	0	p1	0	0
19023	0	p1	0	0
19050	0	p1	0	0
19076	0	p1	0	0
19203	0	p1	0	0
19347	0	p1	0	0
19380	0	p1	0	0
19505	0	p1	0	0
19589	0	p1	0	0
19643	0	p1	0	0
19823	0	p1	0	0
19873	0	p1	0	0
19961	0	p1	0	0
20121	0	p1	0	0
20216	0	p1	0	0
20515	0	p1	0	0
20782	0	p1	0	0
20818	0	p1	0	0
20901	0	p1	0.855283426167	0.0144158411261
20975	0	p1	0.898651482737	0.0673287056725
21087	0	p1	0.738930012113	0.131292901528
21274	0	p1	0.619223460403	0.0326401482133
21679	0	p1	0.616086874914	0.00902136444824
21890	0	p1	0.61751494335	0.00786549842542
21966	0	p1	0.624367076067	0.00544806440288
22023	0	p1	0.624750584472	0.00846744309357
22294	0	p1	0.654948887455	0.0177348016743
22511	0	p1	0.636113243411	0.0136486487632
22767	0	p1	0.655182484033	0.00714916414434
22961	0	p1	0	0
22994	0	p1	0.652264480725	0.0111229267695
23059	0	p1	0.667687697348	0.0096677273317
13538	0	p2	0	0
13683	0	p2	0	0
13739	0	p2	0	0
13790	0	p2	0	0
13879	0	p2	0	0
14077	0	p2	0	0
14104	0	p2	0	0
14127	0	p2	0	0
14264	0	p2	0	0
14356	0	p2	0	0
14383	0	p2	0	0
14513	0	p2	0	0
14535	0	p2	0	0
14688	0	p2	0	0
14888	0	p2	0	0
15084	0	p2	0	0
15172	0	p2	0	0
15448	0	p2	0	0
15645	0	p2	0	0
15667	0	p2	0	0
15916	0	p2	0	0
15943	0	p2	0	0
15991	0	p2	0	0
16097	0	p2	0	0
16240	0	p2	0	0
16581	0	p2	0	0
16983	0	p2	0	0
17125	0	p2	0	0
17223	0	p2	0	0
17274	0	p2	0	0
17359	0	p2	0	0
17388	0	p2	0	0
17517	0	p2	0	0
17561	0	p2	0	0
17735	0	p2	0	0
17871	0	p2	0	0
17942	0	p2	0	0
17948	0	p2	0	0
18020	0	p2	0	0
18081	0	p2	0	0
18102	0	p2	0	0
18119	0	p2	0	0
18357	0	p2	0	0
18390	0	p2	0	0
18432	0	p2	0	0
