20543	452.872	290.911	692.843	395.797	364.031	493.641	396.811	850.707
20546	443.021	300.328	711.214	375.494	370.252	512.477	398.424	812.819
20548	453.974	305.173	692.539	386.697	371.703	509.429	396.767	875.241
20551	439.645	299.703	663.872	373.191	370.088	511.22	394.232	902.811
20555	472.16	307.037	682.437	377.432	368.282	511.374	386.491	836.509
20558	450.909	295.939	661.455	379.148	369.046	511.641	397.739	841.934
20560	444.584	297.112	716.523	380.77	368.269	500.35	397.92	805.85
20574	464.873	312.285	737.053	396.046	351.453	492.848	419.602	813.859
20577	464.766	312.875	718.578	394.185	365.955	500.254	418.806	820.858
20579	456.903	308.809	700.193	366.824	364.641	498.685	421.647	855.599
20592	468.463	314.229	731.437	422.085	365.189	496.281	419.957	842
20596	463.1	304.674	713.879	408.073	365.357	495.397	415.516	840.298
20599	464.125	312.925	726.924	425.714	362.713	508.621	419.81	831.722
20601	470.145	318.64	747.319	438.112	366.321	497.845	419.031	840.407
20604	469.306	317.187	705.035	422.405	369.92	512.948	424.376	833.918
20608	459.246	317.319	696.274	426.699	379.448	509.173	421.236	838.223
20615	464.182	324.454	682.724	418.893	367.582	499.844	430.029	816.278
20617	467.05	320.767	740.085	427.506	352.312	501.042	411.188	863.002
20620	455.061	316.068	705.961	421.864	354.67	505.271	424.822	838.901
20624	481.034	320.581	742.175	415.372	368.587	516.308	432.87	839.407
20627	465.802	319.152	712.079	418.463	364.641	491.341	420.351	820.33
20629	455.927	323.125	705.04	420.332	361.627	499.134	421.925	856.821
20632	460.395	321.871	716.317	427.003	353.89	494.069	423.629	843.332
20636	461.459	316.822	687.098	424.323	364.649	496.425	425.325	840.314
20639	472.939	320.962	755.241	406.599	355.945	500.332	423.272	836.355
20641	466.146	318.001	758.432	416.196	353.133	505.692	418.744	825.999
20646	463.203	303.909	718.155	405.925	369.21	516.079	425.231	869.387
20650	465.241	319.219	742.526	435.344	368.061	515.28	433.514	867.707
20653	484.704	328.073	736.683	429.316	368.294	508.201	445.85	863.343
20655	466.638	311.534	720.085	422.126	371.717	514.001	446.275	858.852
20658	478.912	316.38	716.64	427.347	358.284	516.225	430.294	840.243
20662	485.008	313.939	722.81	429.781	362.158	512.217	428.592	854.569
20665	490.341	313.495	710.888	430.833	364.104	502.954	441.677	893.308
20667	477.176	312.658	706.603	431.056	375.719	522.281	450.572	881.847
20670	462.213	309.345	715.287	421.952	359.765	497.47	435.702	866.978
20674	453.529	314.979	725.57	405.25	361.472	501.669	427.489	868.717
20677	447.248	316.323	704.627	418.46	359.563	486.562	429.268	836.544
20679	442.876	305.465	724.661	417.363	354.715	489.888	430.259	836.226
20682	448.438	299.468	789.83	423.151	353.208	493.873	432.983	979.661
20719	467.111	303.373	695.935	398.096	368.445	491.587	420.449	844.189
20722	461.207	306.967	727.323	398.534	356.474	489.956	420.511	811.581
20724	459.123	303.803	698.959	399.451	368.803	489.852	425.317	834.325
20727	460.491	304.007	685.179	394.769	366.873	489.878	420.536	856.09
20731	459.356	302.943	723.73	399.712	354.193	481.893	423.358	795.026
20734	442.943	300.739	718.365	388.617	366.958	484.996	428.902	850.389
20736	459.878	301.825	702.045	393.296	365.43	484.565	425.37	828.468
20739	460.946	303.215	703.003	342.251	354.324	487.311	424.732	809.297
20783	467.155	300.826	688.096	364.604	370.966	513.998	418.821	839.285
20786	482.08	300.896	706.05	364.101	375.281	495.028	419.468	867.132
20788	487.182	299.973	711.643	360.11	375.381	503.718	417.595	831.496
20791	471.969	298.295	726.598	357.589	363.994	494.828	418.304	858.854
20795	472.526	300.936	704.121	362.155	357.629	478.514	423.223	873.772
20798	471.74	291.909	719.808	342.753	371.51	492.405	414.742	869.078
20800	469.054	296.834	721.82	363.95	371.301	488.967	417.114	852.432
20803	452.582	296.684	725.138	356.082	377.457	484.142	406.923	884.378
20976	513.086	331.277	761.735	364.41	408.594	499.498	425.431	909.094
20979	500.065	346.501	773.161	360.336	400.059	498.397	424.907	924.938
20981	500.999	332.14	760.848	389.267	409.884	502.768	414.724	958.016
20984	513.114	329.857	784.65	398.223	407.57	516.272	422.985	927.423
20988	525.543	338.301	809.959	405.28	396.704	504.47	457.508	967.913
20991	520.038	335.639	745.849	397.254	405.048	501.86	462.587	1007.04
20993	512.128	331.265	764.6	344.988	411.944	499.909	457.294	1013.25
21101	513.419	343.34	759.959	450.99	386.317	568.275	420.889	907.53
21104	501.484	331.592	766.864	453.111	397.268	579.289	426.541	948.678
21106	508.173	331.314	761.453	430.926	385.847	563.04	423.44	944.107
21109	516.866	348.131	757.983	432.679	382.869	567.889	424.791	958.7
21113	513.495	343.055	773.723	427.668	385.99	588.303	424.101	977.512
21116	517.739	347.576	762.828	394.124	384.096	573.89	425.111	976.358
21119	502.353	350.116	793.63	395.78	387.132	571.032	425.919	926.143
21141	504.246	350.344	758.897	385.25	399.121	568.724	431.04	959.423
21144	514.8	330.083	780.904	375.438	401.693	560.521	436.054	1014.02
21146	520.012	351.365	750.753	397.441	401.866	592.459	444.93	953
21149	525.267	334.54	753.905	391.905	397.742	560.232	443.215	917.811
21153	516.417	348.308	757.612	403.13	391.158	554.391	449.98	957.064
21156	512.858	330.459	773.52	401.181	385.593	583.866	450.627	952.739
21158	509.945	343.961	756.23	391.825	385.349	563.008	437.031	971.14
21161	510.498	347.951	777.124	400.247	395.555	500.185	443.963	935.442
21165	510.756	330.33	751.864	397.857	395.408	497.487	447.01	928.661
21168	522.544	337.159	818.347	399.084	390.593	515.68	451.977	903.47
21170	519.223	330.767	781.772	400.159	390.224	502.318	441.808	920.919
21173	504.216	330.366	778.937	388.379	401.743	506.112	459.319	950.849
21177	518.722	332.238	768.701	396.508	393.19	492.927	458.211	937.443
21180	519.287	345.161	787.611	394.46	397.859	504.399	454.055	960.659
21182	502.62	332.385	793.188	433.859	402.769	520.844	454.539	941.851
21185	527.553	349.155	796.514	444.982	392.986	506.089	454.986	946.731
21191	508.493	321.676	734.294	397.273	400.653	515.612	421.246	901.073
21194	522.911	328.814	762.206	391.811	387.447	522.293	436.82	997.296
21196	520.193	334.005	749.495	380.709	388.288	505.062	435.171	960.384
21199	512.271	330.54	790.74	390.366	392.44	503.459	433.147	930.143
21203	539.147	333.676	752.817	393.827	387.139	493.188	415.538	960.313
21206	522.662	328.822	785.448	394.968	389.427	501.986	417.843	883.747
21208	508.445	324.361	770.973	396.377	402.232	522.532	425.059	1000.83
21211	513.318	328.856	781.429	402.654	400.208	527.157	437.913	910.389
21215	527.72	347.347	818.348	396.85	386.451	481.793	410.581	952.213
21218	508.337	328.452	748.546	396.945	389.266	516.176	427.098	960.133
21220	510.961	329.417	791.94	399.31	403.541	541.504	438.53	963.616
21223	498.226	329.34	728.548	394.533	399.239	497.743	431.582	993.339
21227	499.892	327.753	792.417	396.298	401.056	506.776	443.896	983.025
21230	500.848	323.317	793.931	413.675	396.188	525.592	425.881	977.877
21232	506.248	330.772	821.722	387.999	397.721	486.865	432.819	1114.18
21235	522.615	325.264	796.154	395.139	396.757	522.346	429.672	971.413
21334	599.186	601.221	1135.59	502.96	717.595	654.827	811.484	907.75
21337	589.843	568.045	1077.91	502.182	716.267	634.177	799.128	882.447
21339	596.066	578.073	1089.59	515.173	711.805	635.196	808.05	901.898
21342	589.471	562.978	1078.41	504.574	719.526	645.938	806.919	891.532
21346	586.9	568.062	1085.38	509.839	723.847	641.731	806.587	895.831
21349	581.018	581.086	1175.93	500.369	701.492	626.436	802.973	1005.92
21352	605.982	559.096	1067.71	467.886	724.237	655.781	800.707	947.152
21355	578.676	559.113	1048.72	428.394	713.749	625.359	810.341	949.949
21364	586.531	581.639	1088.35	516.177	737.955	642.954	833.083	951.418
21367	616.178	583.41	1097.62	532.352	712.345	641.681	806.232	925.722
21369	609.563	581.035	1090.28	520.837	707.441	625.556	833.14	936.828
21372	603.574	569.603	1100.51	512.808	723.471	644.2	836.501	937.805
21376	593.464	581.255	1144.55	523.325	680.956	628.431	856.683	944.223
21379	588.084	567.096	1076.65	525.274	700.717	639.274	844.922	938.076
21381	586.853	561.207	1003.11	489.367	748.756	650.126	828.648	934.766
21384	594.405	567.903	1149.5	490.782	711.885	623.732	829.9	913.887
21392	575.028	573.588	1072.93	484.011	714.052	632.967	828.094	915.526
21395	590.843	575.183	1017.15	487.297	703.775	648.04	793.117	913.83
21397	583.455	572	1071.67	484.955	704.914	634.382	799.761	913.785
21400	576.726	579.742	1025.02	487.976	720.299	638.707	810.073	934.701
21404	586.479	582.538	1069.23	500.186	701.184	619.991	811.045	902.829
21407	584.443	559.088	1043.69	489.346	706.105	649.746	823.809	925.088
21409	598.624	558.292	1052.79	487.677	707.276	643.545	809.532	942.633
21412	593.361	583.772	1119.04	493.932	722.356	633.993	829.261	955.854
21434	581.926	595.721	1115.23	507.653	707.586	658.912	798.907	904.992
21440	584.474	577.976	1059.52	506.322	707.235	648.451	797.563	922.316
21442	581.636	583.838	1088.35	489.238	699.9	612.331	801.912	941.763
21445	578.246	599.164	1054.64	508.125	699.102	661.7	814.596	889.669
21449	595.179	585.582	1066.83	492.765	699.167	650.771	798.748	904.942
21452	571.479	549.171	1060.04	492.452	711.079	644.799	807.165	896.704
21454	578.552	572.705	1085.5	491.668	712.75	636.013	832.278	880.91
21457	603.649	549.823	1023.95	497.27	693.413	622.105	849.115	910.667
21478	573.6	559.536	1037.49	506.123	686.477	639.907	775.425	926.703
21481	591.125	567.43	1017.72	501.208	696.379	635.469	775.175	928.798
21483	583.577	559.402	1061.9	499.502	686.033	635.025	772.444	902.685
21486	570.574	562.913	1036.67	493.201	719.195	674.664	808.325	908.726
21490	585.951	584.255	997.904	490.364	697.101	619.318	761.726	872.047
21493	563.841	551.4	1083.13	496.542	697.471	642.821	794.596	895.764
21495	587.585	580.513	1065.71	496.152	700.39	626.99	806.358	905.341
21498	594.438	585.225	1032.48	522.867	706.704	630.153	808.236	924.148
21502	573.672	581.916	1075.45	498.901	717.275	636.755	820.623	949.636
21505	587.21	572.065	1114.03	494.723	734.161	638.138	830.416	915.855
21507	591.307	561.942	1084.62	481.863	723.201	652.446	826.215	918.24
21510	578.811	578.666	1145.51	484.007	704.614	624.043	841.065	997.64
21514	583.749	569.838	1063.45	487.634	739.57	642.555	824.763	976.182
21517	627.161	592.476	1045.98	485.138	687.448	638.029	823.876	951.539
21519	605.526	566.218	1139.55	502.653	763.984	678.628	834.704	919.277
21522	589.348	549.623	1026.33	471.019	717.35	637.396	835.84	889.361
21537	580.387	568.312	1032.81	489.123	724.701	626.945	860.214	915.326
21540	601.39	602.426	1010.55	496.848	682.241	633.807	797.872	955.38
21542	574.322	556.415	1108.76	492.673	696.109	669.194	811.602	931.801
21545	574.539	586.92	1110.17	490.201	700.563	633.776	837.979	948.399
21549	577.366	575.45	1119.8	507.393	699.09	619.643	825.506	930.289
21552	603.609	569.792	1065.43	495.613	714.524	625.079	880.484	949.326
21554	587.396	564.313	1110.67	496.063	703.303	637.935	854.431	915.53
21557	601.633	579.758	1067.74	504.986	693.648	651.659	870.485	916.144
21572	584.033	560.719	1050.74	495.083	699.33	681.14	828.914	866.219
21576	612.12	546.004	1068.86	515.394	664.513	652.659	812.841	924.736
21578	557.08	566.17	1044.92	520.141	727.227	623.344	842.534	877.301
21581	578.573	570.511	988.372	495.911	683.256	676.358	833.215	923.179
21585	591.082	576.139	1003.66	506.036	686.105	630.511	796.05	934.254
21588	587.281	568.682	1005.96	500.905	723.483	663.313	848.646	969.792
21590	598.274	572.832	1048.38	478.815	699.785	650.094	836.43	900.997
21593	575.263	555.978	1049.15	494.063	691.176	607.238	836.464	918.387
21720	585.635	543.5	1051.54	513.483	727.879	620.762	828.308	832.628
21723	568.904	564.166	1039.78	494.985	720.619	641.729	811.776	868.776
21725	580.395	551.2	1017.64	489.983	708.406	638.285	838.472	879.166
21728	579.139	554.042	1080.65	486.685	699.174	618.512	839.994	874.448
21732	568.572	558.168	1035.59	495.461	712.327	631.957	830.589	838.852
21735	572.831	565.227	1049	499.194	718.346	637.717	844.119	867.036
21737	578.971	573.832	1033.28	499.203	719.962	654.841	829.079	856.196
21740	562.93	557.957	1024.78	492.134	713.098	641.069	810.056	865.427
21744	584.467	552.135	1040.4	500.647	704.104	620.751	843.19	861.165
21747	579.806	563.099	1056.65	489.405	717.136	630.187	837.319	853.225
21749	569.556	550.883	1040.9	510.716	721.34	647.428	853.167	876.833
21752	588.725	565.346	1084.23	491.529	722.285	632.538	817.964	901.098
21756	585.699	570.867	1056.75	489.038	722.914	645.058	816.927	877.848
21759	579.113	561.068	1024.33	490.754	726.133	643.29	866.487	850.773
21761	595.19	567.296	1055.8	494.434	728.254	641.562	858.368	849.396
21764	584.792	561.519	1094.92	514.544	710.902	636.947	828.6	860.944
21769	580.89	569.045	1082.54	504.444	708.878	641.93	850.429	844.15
21772	587.277	573.762	1035.29	520.478	728.94	631.771	804.016	846.865
21774	583.081	552.572	1043.08	513.622	719.01	606.248	819.828	854.58
21777	573.446	560.342	1016.73	486.901	717.613	641.234	835.459	856.08
21781	597.004	563.519	1061.37	511.292	733.889	615.006	855.425	833.265
21784	570.28	578.828	1012.84	496.339	725.037	650.625	818.746	874.701
21786	584.173	553.656	1029.37	494.166	703.854	625.574	833.671	847.179
21789	585.221	580.351	1105.64	513.262	713.328	646.194	832.495	832.503
21793	580.886	571.207	1079.51	506.511	721.401	636.916	834.269	853.08
21796	578.833	552.142	1033.75	492.406	714.925	621.088	836.742	835.649
21798	587.984	579.155	1050.68	502.451	712.61	640.673	830.728	853.992
21801	580.306	577.116	1060.85	509.633	727.839	605.174	822.235	837.323
21805	591.215	545.977	1013.21	498.791	717.983	646.888	832.549	843.745
21808	574.632	574.752	1057.81	499.548	724.215	627.66	808.856	851.32
21810	585.076	590.269	1019.14	503.332	722.953	633.245	823.512	860.986
21813	582.406	559.367	1039.38	512.372	724.497	642.206	825.125	847.083
21817	577.244	554.469	1061.23	502.975	726.716	651.439	833.386	873.173
21820	596.983	585.261	1044.35	517.015	710.926	632.337	823.782	849.439
21822	565.122	583.287	1107.7	496.344	736.958	617.978	822.443	895.072
21825	552.865	567.121	1012.95	494.084	719.05	643.387	827.714	827.402
21829	550.383	581.949	1054.97	484.165	725.909	622.492	815.235	842.299
21832	546.263	560.665	1044.79	497.934	720.938	639.369	815.396	844.257
21834	543.271	555.114	1033.47	492.051	723.674	669.145	812.587	849.555
21837	549.348	577.691	996.362	492.934	721.383	642.221	813.588	890.938
21841	544.55	580.571	1088.37	520.856	723.87	618.154	793.554	867.485
21844	534.037	562.737	1007.71	493.655	705.645	603.295	772.289	866.458
21846	550.689	539.611	1072.84	490.774	701.05	629.95	756.102	864.52
21849	560.966	604.296	1039.18	483.498	718.871	608.824	749.719	868.571
21853	545.179	554.607	1077.25	484.569	715.914	612.674	753.496	879.187
21856	535.219	557.781	1144.8	486.227	720.263	605.793	744.275	849.59
21858	553.933	573.193	993.04	493.233	702.928	630.772	756.859	832.547
21861	531.806	559.24	1045.06	500.146	705.046	629.853	752.962	843.81
21891	553.564	585.509	1015.21	496.441	706.514	620.425	819.207	884.805
21894	558.63	579.429	1060.39	506.481	696.238	600.302	778.054	855.262
21896	566.42	552.858	995.19	503.078	735.18	651.262	795.588	885.774
21899	531.584	564.512	1060.8	507.79	702.399	670.668	796.913	874.389
21903	575.85	560.424	1044.53	496.71	682.893	632.327	834.13	891.47
21906	553.128	541.28	1105.26	508.388	709.711	643.022	799.467	839.081
21908	529.598	564.948	1025.38	489.51	685.976	622.104	796.065	861.562
21911	547.44	563.703	1080.75	483.661	675.922	650.56	802.315	889.32
21943	567.135	593.034	1143.62	498.287	692.081	654.536	857.548	852.225
21946	560.312	565.895	1133.2	497.858	700.657	639.394	851.343	858.737
21948	562.058	543.918	1036.12	487.522	675.618	632.204	822.187	819.952
21951	552.893	585.057	1106.51	481.455	689.192	642.734	790	863.794
21955	555.394	562.765	1011.37	492.625	703.654	650.545	809.891	878.721
21958	557.144	562.168	1011.37	501.81	701.282	615.626	801.028	875.988
21960	565.256	549.801	1079.3	484.391	704.812	627.035	805.791	847.623
21963	553.174	549.944	1012.39	484.011	694.747	651.556	813.205	886.891
22024	558.901	564.171	1030.81	496.179	699.018	629.224	811.583	866.731
22027	562.54	562.269	992.552	490.185	697.977	634.29	802.659	861.971
22029	570.601	570.492	1026.78	491.75	716.038	620.609	823.778	853.269
22032	552.61	552.743	1104.02	474.599	689.107	630.879	834.041	869.637
22036	540.465	567.357	1042.75	482.559	686.638	637.964	813.714	866.655
22039	549.961	578.504	1162.6	469.732	699.191	632.679	813.36	858.028
22041	556.531	588.45	993.424	493.129	686.913	626.312	833.187	851.186
22044	553.247	550.925	1015.71	488.014	697.391	640.735	840.741	891.411
22048	538.94	567.127	1022.07	489.318	697.543	621.414	792.053	915.055
22051	557.894	561.362	1065.37	486.699	698.475	634.281	795.833	888.493
22053	558.281	556.934	1039.48	494.182	711.639	646.586	832.589	851.407
22056	561.521	562.605	1058.73	488.354	695.672	618.685	812.008	850.303
22060	551.498	554.745	1097.11	485.211	713.015	625.511	828.491	883.692
22063	565.013	568.852	1036.48	488.096	695.675	637.883	799.632	866.323
22065	563.466	584.208	1006.57	491.388	701.004	637.633	800.553	855.162
22068	560.615	545.298	1046.13	495.749	681.109	633.83	802.135	876.161
22072	555.685	550.589	1053.47	496.922	723.35	642.466	834.664	891.12
22075	555.138	548.29	1007.93	474.66	690.913	623.894	820.01	866.208
22077	539.867	561.184	1044.4	493.363	699.704	644.487	821.746	865.876
22083	552.673	554.959	1013.07	491.091	699.466	644.376	849.427	847.502
22087	546.272	544.908	1083.05	487.354	703.875	624.653	820.026	877.44
22090	558.715	527.858	1063.81	465.703	718.117	629.271	811.904	860.597
22092	568.181	552.017	1075.39	487.211	701.421	637.377	829.405	865.227
22095	555.647	543.521	1043.86	486.804	711.473	660.82	821.405	855.057
22099	557.042	531.799	1059.31	470.301	722.528	632.099	834.36	877.751
22102	553.774	567.425	1099.75	492.253	699.179	635.979	841.605	868.133
22104	547.73	560.721	1011.36	491.731	703.652	632.917	823.862	855.613
22107	541.97	562.58	1065.39	477.141	720.902	627.07	822.108	867.321
22111	555.283	556.051	1050.52	485.497	730.14	629.451	824.586	865.292
22114	542.136	533.979	1033.92	462.215	723.735	619.665	825.335	880.399
22116	536.93	545.996	1044.34	474.687	717.209	641.883	837.804	880.187
22125	536.801	553.85	1017.82	488.817	723.143	636.822	806.991	867.774
22128	531.311	545.715	1087.34	474.887	727.982	621.06	865.607	849.714
22130	530.721	559.088	1050.76	471.924	725.113	638.532	807.018	877.701
22133	551.109	552.497	1041.52	474.25	704.572	645.806	808.314	862.473
22137	532.427	547.529	1033.4	467.112	730.201	607.997	843.86	899.71
22140	536.719	527.509	981.377	489.03	709.57	629.529	807.683	839.958
22142	541.326	559.296	1041.94	479.419	677.28	647.255	792.25	841.667
22146	546.666	513.777	978.102	481.509	715.406	616.938	800.42	867.207
22150	525.341	567.631	1026.06	486.414	722.523	620.255	824.43	847.918
22153	520.507	533.679	1042.72	460.446	738.573	645.275	838.338	875.484
22155	545.12	528.848	959.784	480.259	768.649	630.39	846.114	819.096
22158	533.089	536.866	1057.83	479.509	695.374	629.011	809.59	875.283
22165	569.793	529.682	960.119	493.889	748.045	625.109	833.198	862.858
22168	556.186	542.313	1041.73	483.262	748.695	646.277	824.038	874.195
22170	552.767	558.531	987.463	464.025	744.474	644.654	828.698	863.797
22174	549.044	585.177	964.086	488.153	720.595	633.75	823.277	889.54
22178	553.196	557.691	1038.2	493.951	690.147	615.917	845.341	836.275
22181	558.406	582.908	1023.56	468.107	755.7	632.736	829.754	858.569
22183	539.857	553.902	1037.05	485.188	706.691	638.077	810.132	896.685
22186	553.416	558.505	1041.55	495.428	750.284	629.614	831.97	884.519
22191	567.53	577.654	1028.97	494.52	711.809	628.766	788.034	881.552
22194	553.639	558.094	1046.12	468.835	722.022	647.284	811.06	869.521
22196	553.57	560.454	1072.83	482.703	750.936	648.556	819.098	873.527
22199	647.749	598.439	1338.44	462.721	520.206	-131.041	474.629	521.184
22200	566.866	534.221	1072.49	492.441	726.414	633.4	797.266	868.373
22204	556.955	542.428	976.521	495.931	735.28	627.023	851.141	884.7
22207	557.408	545.934	972.394	519.68	730.212	651.024	817.813	873.428
22209	554.074	567.761	1136.69	508.136	716.911	611.351	787.337	838.277
22212	536.696	561.963	1025.58	481.989	718.63	636.672	825.301	889.928
22312	536.133	522.198	997.334	469.5	687.387	624.883	818.782	903.079
22315	533.262	517.668	1006.28	486.388	697.043	630.685	827.18	915.83
22317	530.312	509.773	978.047	467.316	706.779	621.226	782.732	926.428
22320	550.567	520.933	988.155	481.835	698.837	626.048	795.882	923.817
22324	546.567	512.834	1014.09	481.962	706.092	643.005	793.472	950.724
22327	544.074	530.586	1006.78	486.959	705.195	645.43	809.666	870.553
22329	553.32	528.383	1066.76	476.248	692.792	652.666	837.407	919.519
22332	540.563	530.302	1061.49	478.68	708.22	620.246	814.822	957.065
22336	534.23	513.176	973.806	463.707	728.509	635.505	840.387	929.22
22339	545.061	519.203	1011.54	469.675	705.877	655.47	845.988	933.391
22341	535.692	495.556	974.985	469.642	679.812	625.411	791.136	947.047
22346	533.248	519.277	1021.48	492.685	698.699	636.041	836.355	931.386
22350	558.624	511.03	1061.75	491.207	715.336	632.455	815.934	934.13
22353	560.89	516.175	975.316	474.855	730.308	633.748	798.267	912.114
22355	539.531	528.507	1000.06	468.567	741.646	633.713	799.119	904.397
22358	550.57	522.706	1035.79	480.537	709.018	642.077	816.42	953.852
22362	551.426	517.449	1007.63	477.5	748.978	619.26	825.456	900.831
22365	540.24	521.279	1005.2	469.794	725.37	636.591	827.316	905.433
22367	548.374	501.59	1034.77	479.043	715.497	625.289	819.831	894.499
22370	550.737	531.401	985.622	474.634	710.832	641.245	813.974	911.808
22374	533.43	531.214	1017.16	483.463	704.619	639.859	822.697	931.279
22377	535.057	521.439	1031.38	489.987	704.588	631.523	849.057	931.341
22383	548.833	519.094	1010.48	476.102	718.296	622.561	862.21	903.441
22386	537.591	515.938	1001.53	471.169	698.616	641.307	828.45	908.763
22390	560.395	536.543	961.576	472.744	706.113	619.903	831.635	952.66
22393	553.257	514.308	1049.49	470.703	722.306	654.069	825.365	937.025
22395	539.801	501.642	1008.91	481.399	707.658	640.656	844.594	906.131
22398	565.117	495.806	1007.97	489.262	717.416	615.91	813.381	940.932
22402	534.465	517.533	981.246	486.07	704.447	613.24	837.777	940.892
22405	553.879	519.782	1030.64	486.531	712.004	638.397	826.239	925.663
22407	559.828	523.977	1014.02	478.357	746.314	611.511	835.875	916.08
22410	545.827	526.806	974.064	481.561	695.199	645.868	809.037	902.537
22414	545.406	523.128	1014.37	488.049	709.054	627.973	826.354	948.144
22417	533.18	522.648	1002.74	464.32	696.779	644.234	845.621	897.248
22419	549.038	519.45	980.164	487.033	713.433	631.051	835.345	879.241
22422	540.924	501.438	981.633	485.318	714.192	619.546	843.18	925.204
22426	541.536	515.541	973.902	472.971	687.393	627.478	830.267	902.019
22429	553.829	518.269	1013.22	491.735	713.335	623.843	833.98	947.559
22431	524.951	503.062	977.743	463.781	726.083	624.898	842.014	928.76
22434	551.508	518.406	1051.5	483.103	705.885	631.229	837.38	909.637
22512	565.13	551.475	1050.19	496.824	679.076	661.288	750.259	894.274
22515	577.206	543.3	1057.26	501.594	685.546	625.907	695.339	956.235
22517	558.644	542.902	1048.95	486.491	657.283	623.023	721.718	943.377
22523	555.827	527.659	1034.55	478.571	660.351	646.806	705.611	939.054
22526	580.265	544.395	1107.19	483.094	678.677	596.333	753.278	900.75
22528	564.421	550.46	1105.86	481.159	673.163	620.711	759.116	897.708
22531	559.403	541.267	1005.67	486.089	674.77	634.362	739.321	891.588
22535	570.72	533.527	1032.44	499.444	651.958	633.565	767.242	904.678
22538	560.867	554.809	1091.43	487.615	666.568	619.87	804.473	886.836
22540	568.852	547.125	1255.53	498.924	661.993	622.535	745.749	920.592
22543	548.341	548.886	1096.41	501.331	666.986	637.881	765.303	923.889
22547	556.198	560.094	1166.88	495.073	636.898	651.661	760.601	881.545
22550	550.222	526.502	1067.62	494.764	673.036	642.107	770.099	909.155
22552	553.058	555.732	1085.66	494.441	674.02	632.988	768.791	887.171
22555	529.533	569.149	1089.72	496.491	682.917	627.168	792.679	979.911
22559	562.058	544.979	1108.27	489.819	659.926	637.037	840.207	912.614
22562	565.24	530.527	1040.19	505.714	680.382	636.955	859.35	908.933
22564	555.168	525.174	1007.58	498.181	651.822	625.644	855.393	884.967
22567	560.219	567.854	1069.23	502.854	704.354	634.577	815.896	928.098
22571	547.405	541.907	1057.39	485.623	668.101	635.662	825.352	902.335
22574	571.639	527.709	1022.46	511.941	679.252	649.254	817.42	958.728
22576	568.201	553.63	1050.41	501.863	654.839	616.734	805.033	945.324
22579	562.456	545.012	995.646	480.349	659.201	646.001	818.142	899.066
22584	560.041	548.964	1071.07	498.931	669.889	606.065	837.191	911.262
22587	548.725	561.086	1050.81	486.81	681.31	628.535	838.553	925.793
22589	560.665	540.081	1073.33	490.756	688.445	627.691	820.535	902.015
22592	556.278	533.537	1038.58	507.299	660.65	630.435	831.059	955.449
22596	559.043	546.264	1044	489.676	661.22	634.065	822.014	943.486
22599	560.993	563.589	1054.26	475.898	673.677	614.807	804.087	906.266
22601	560.172	541.562	1089.11	488.806	662.405	617.701	838.631	901.918
22604	545.203	532.432	1045.15	487.706	676.75	640.556	845.572	928.281
22608	561.105	558.994	1065.35	485.194	672.032	643.722	845.643	898.997
